Location,Y_Coordinate,X_Coordinate
WAWA FLORIDA #5235,-80.20168958835879,26.15250575557688
WAWA FLORIDA  #5242,-80.1193835679215,26.31699579969711
WAWA FLORIDA #5265,-80.74196666905895,28.35536920950452
VISTA PARK PROPERTY,-81.24411667968766,28.45696719408603
WALMART SUPERCENTER #110,-81.62905029340895,28.475746966505405
WAWA #5198,-82.3345800585796,27.711902264228346
WAWA #5207,-81.24110018134483,28.509616428765877
WAWA #5225,-82.38337241588712,27.10551300324045
HARVEY'S STORE #1711,-82.14518810715258,29.222272744252585
COX COMMUNICATIONS - OCALA TFC & RETAIL,-82.16943925074172,29.16407845156832
COX COMMUNICATIONS - PENSACOLA HQ & AFC,-87.18889773704021,30.518655622172712
ZUIDERDAM IMO #9221279,-80.11972478420076,26.08806029654722
RIVIERA BEACH ENERGY CENTER,-80.05528033762188,26.75167157714521
RIVIERA BEACH ENERGY CENTER,-80.05528033762188,26.75167157714521
TIRE KINGDOM #6116,-81.407448833889,28.304925541544684
TIRE KINGDOM #6140,-81.38971881195525,30.279622264860787
LOWES OF ST AUGUSTINE FL #3238,-81.32365702843894,29.86533664145103
LOWES OF SW MARION COUNTY FL #2753,-82.24620663139207,29.09406904478925
PENSKE TRUCK LEASING CO LP,-82.5304804396052,27.424168272612782
LIONS SALES GROUP LLC,-80.35220262546456,25.899504688925855
JC MACHINE WORKS,-80.25118159397618,25.826438671900338
FLORIDA CANCER SPECIALISTS & RESEARCH INSTITUTE LLC,-81.45170298996453,27.49740506538572
TARGET #1273,-87.22427710896997,30.529494207541013
AMAZON.COM SERVICES LLC - MCO2,-81.2465029728205,28.90030541258637
COLOR RECON,-81.29799742136856,28.57778586075754
WALMART SUPERCENTER #5214,-81.58908635991736,28.330191404934453
KELLY FORD INC,-80.63130526808777,28.11970912658679
HAMMER HAAG STEEL INC,-82.71726153516734,27.887829937007513
VISIONARY AUTO BODY LLC,-82.38759391536624,27.99679447116092
PETCO #2744,-80.15595456868749,25.91122169591932
SAINT LUCIE COUNTY BALING & RECYCLING FACILITY,-80.4719080902158,27.43825012813542
TIRE KINGDOM #6069,-80.33680261086079,25.462171243943754
TIRE KINGDOM #6091,-80.200575601668,26.708428896334727
TIRE KINGDOM #6048,-81.70278080550779,26.183060288295362
TIRE KINGDOM #6004,-82.7853510276591,27.895179076007427
TIRE KINGDOM #6096,-80.70006112888949,28.373680297826716
LOWES OF BARTOW FL #2531,-81.83908728067486,27.902829488768642
BORGZINNER INC,-80.07029256568448,26.77394491567246
HEART OF FLORIDA REGIONAL MEDICAL CENTER,-81.61324305743977,28.191921231941045
TRANSMONTAIGNE TERMINALS LLC,-87.2255724373617,30.403790706801974
SEVEN SEAS VOYAGER IMO #9247144,-80.1887985746202,25.78313766202518
YOUR NAME PRINTING & ENVELOPE MFG CO INC,-82.33044300932204,27.957166212870945
TIRE KINGDOM #6019,-82.47652033688962,27.268555929670686
TIRE KINGDOM #6006,-80.07583589142504,26.440004831242593
TIRE KINGDOM #6055,-82.45112869176052,27.337613086146
TIRE KINGDOM #6039,-81.82416973615156,26.456671465271974
ALTEC INDUSTRIES INC,-82.36141743414572,27.938409457790073
TIRE KINGDOM #6940,-87.22591774544263,30.472506611569788
TIRE KINGDOM #6942,-82.03764917676234,28.929198454883775
CALIBER COLLISION CENTER JACKSONVILLE FL DT 2059,-81.66507000599275,30.33048726895797
PENSKE TRUCK LEASING CO LP,-80.15528035409619,26.2333381109937
KONINGSDAM IMO #9692557,-80.12790456516161,26.102780744936474
SEABOURN SOJOURN IMO #9417098,-80.11474450498744,26.081072434110606
PENSKE TRUCK LEASING CO LP,-81.41563273458485,28.58945111104259
THETA AMERICA GROUP LLC,-81.6921339343817,28.841054136888058
RECYCLING ESCRAP,-81.62809113239224,30.28142573056585
CASTLEVIEW ELEMENTARY SCHOOL,-81.51298203569503,28.41890228956859
CROSS CITY NURSING AND REHABILITATION CENTER,-83.12403754390625,29.64189553930221
HULLS ENVIRONMENTAL SERVICES INC,-81.7959661064688,28.05539719418381
SYMRISE,-81.66449753516395,30.379897419811964
FRICKS PHARMACY LLC,-87.05467670329752,30.614202647806064
THD RENTAL #2946,-82.72544548202713,27.894718715823167
CVS PHARMACY #3265,-80.12907757071613,26.318042799062226
LANDSTAR EXPRESS AMERICA INC,-81.46227077673406,30.253375339731356
TARGET #T-1519,-81.70533967864341,28.54965745524524
TARGET STORE T2848,-80.36037206966974,25.77160746193498
TARGET #T-0649,-81.34533590711536,28.555249881863496
SIMS RECYCLING SOLUTIONS,-82.34173004093947,27.97605380065764
LOWES OF LAKE COUNTY FL #569,-81.79847899280024,28.823980380114897
LOWES OF WEST PALM BEACH FL #1962,-80.11780949463068,26.707922898516934
EMBRAER EXECUTIVE AIRCRAFT INC,-80.65425896928296,28.107605094868596
EMBRAER DEFENSE & SECURITY INC,-81.68237387780938,30.486806361227487
EMBRAER ENGINEERING & TECHNOLOGY CENTER INC,-80.64540541086897,28.11059242924912
EMBRAER EXECUTIVE AIRCRAFT INC,-80.64428888240816,28.109458068272314
ER AT WESTLAKE,-80.29514463037219,26.736378901105635
NAVARRO DISCOUNT PHARMACY,-80.24861370563096,25.843615787567046
SOUTH SEMINOLE HOSPITAL,-81.35289263627969,28.699125805599746
ST ANTHONYS HOSPITAL INC,-82.6513575133418,27.77861341182608
PUBLIX SUPER MARKET #372,-80.33122262542409,26.117604744504757
CROWLEY LOGISTICS INC,-80.37214463058928,25.86555967962419
LOCKHEED MARTIN RMS,-81.41215907256304,30.38750576178401
TAYLOR COMMUNICATIONS,-82.53148734686746,28.018628278052738
FLORIDA DEP DSCP SITE ID #439700117,-80.22503862104537,27.162506009674047
DEPARTMENT OF CORRECTIONS-RMC PHARMACY,-82.35770713982188,29.988257808384386
SOUTHERN CROSS BOAT WORKS INC,-80.16547157547765,26.096215742598673
VAPOR SHARK,-80.3171226110377,25.72208464452378
AUTONATION COLLISION CENTER,-82.51914773724391,27.255864676055147
PADDOCK MALL,-82.17019936140969,29.157958672933635
TRIVIDIA HEALTH INC,-80.1754405819664,26.20258776938119
DELAND OPERATION  CENTER,-81.32492355521023,29.03326710885752
POLYNT COMPOSITES USA INC,-81.38702991490685,28.418032181496603
FDEP STATE FUNDED CLEANUP COUNTRY CLEANERS OF IMMOKALEE,-81.43398695552877,26.436447801692044
WALMART SUPERCENTER #4161,-80.35910362496035,25.763487653651623
MACY'S MIAMI DC S & D WEST,-80.24972481651037,25.839726897527935
MACY'S TYRONE,-82.73340662039388,27.793702302338833
TIRE KINGDOM #6052,-82.51243814792501,28.042488423618334
TARGET #2279,-87.12709111185414,30.601105170366715
DISNEY CRUISE LINE WONDER IMO #9126819,-80.62951347090345,28.413061031072907
WAL-MART SUPERCENTER #5420,-81.4867150249402,28.344506271550863
WALMART NEIGHBORHOOD MARKET #5704,-80.3762766680821,27.25131902830697
GREAT SOUTHERN WOOD - BUSHNELL INC,-82.10030768920159,28.750909493604002
TIRE KINGDOM #6076,-80.39222485611768,25.761393541946152
CVS PHARMACY #7178,-82.34321731760403,29.63514355897162
CVS PHARMACY #7883,-80.4299749152985,27.586930110736468
CVS PHARMACY #3196,-80.20988061660407,27.13859700391781
CVS PHARMACY #3632,-81.94578273489103,28.11194751012496
AMAZON.COM SERVICES LLC - MCO5,-81.6632425738362,28.25198216153032
SPECIALTY COATING SYSTEMS INC,-80.69465678598411,28.108252233352406
MIAMI ORTHOPEDIC & SPTS MEDICINE INST-FOOT & ANKLE-HAND CLIN,-80.2740975991905,25.724335645706827
 MS EURODAM IMO #9378488,-80.12752456468664,26.103397745260942
TIRE KINGDOM #6962,-81.11265836189699,29.25255886144641
FEDEX EXPRESS - FMYA,-81.85205580272138,26.56181590785768
MERIEUX NUTRISCIENCES,-82.2958233042199,29.64608756311151
MERIEUX NUTRISCIENCES,-82.37371924315414,29.62982947389949
PALM BAY HOSPITAL,-80.6116333145783,27.99941909700217
MS VOLENDAM IMO #9156515,-80.11972478470527,26.087782518943175
NAVARRO DISCOUNT PHARMACY #10726,-80.24693859195422,25.779515660184195
PROBODY COLLISION,-80.4195556395946,25.639383620788326
FANATICS LICENSED SPORTS GROUP LLC,-82.5178648161395,28.039320117554734
STATUS ENTERPRISE LLC,-80.2600106043024,26.133426750344004
MAYHEW BESTWAY LLC,-81.11737194786089,29.289551508820434
CVS PHARMACY #0372,-82.37142157595258,29.651543756680283
CVS PHARMACY #2803,-82.41566156399936,28.03208506250133
TIRE KINGDOM #6121,-81.32925299395156,28.811180388611678
TIRE KINGDOM #6146,-81.82819418785628,30.19563967730848
ST PETERSBURG COLLEGE,-82.6365050921632,27.773143161009816
ST PETERSBURG COLLEGE- CLEARWATER CAMPUS,-82.73595132109288,27.96590859398529
ST PETERSBURG COLLEGE- SERVICES BUILDING,-82.71189656184717,27.89946821709573
NORTH BAY MEDICAL ARTS L,-82.71384437961682,28.254882219896814
PETCO #1585,-80.14697058339297,26.58582086696
WAL-MART NEIGHBORHOOD MARKET #5760,-82.4758980225058,27.945514790198665
WALMART SUPERCENTER #5772,-82.48685561164098,28.891190517332138
WALMART NEIGHBORHOOD MARKET #5816,-81.44999110887453,30.3194897730327
WAL-MART NEIGHBORHOOD MARKET #5817,-81.56188778251037,30.353398138369034
GENESISCARE USA OF FLORIDA LLC,-80.13327456864933,26.196660768432896
GANDER MOUNTAIN,-81.41527950143276,29.92871979242978
GANDER MOUNTAIN #354,-82.18694770126456,29.183838789775677
GANDER MOUNTAIN #352,-81.64054514312633,30.474385776011232
TRADEMARK METALS RECYCLING LLC,-81.67709412064974,30.33616877001727
TIRE KINGDOM #6976,-80.09438657709036,26.93483795541737
TIRE KINGDOM #6431,-81.5899631920738,28.258313997904764
BATTERIES PLUS BULBS PENSACOLA,-87.19115973700902,30.49446861751024
MOFFITT CANCER CENTER,-82.42170998279293,28.064833681136587
PUBLIX SUPER MARKET #12,-80.24850259869307,26.013504719957723
PUBLIX SUPER MARKET #21,-80.42328865223196,26.137138747973445
PUBLIX SUPER MARKET #53,-80.19689158328156,26.03391472612863
PUBLX SUPER MARKET #294,-80.20431258974655,26.211608771162943
COURTESY CLEANERS,-82.59637371146005,27.495514928068687
SEABOURN ENCORE IMO #9731171,-80.18890257467082,25.783004662418676
PROFESSIONAL TANK CLEANING,-80.14240876521339,26.167067260861142
CALIBER COLLISION CENTER - LONGWOOD 2064,-81.32621407272624,28.70252019562847
LUFTHANSA TECHNIK COMPONENT SERVICES LLC,-80.17627557827522,26.076985737504785
TRADEMARK METALS RECYCLING - RIVIERA,-80.10965957671873,26.778880915793454
GV AIR INC GEOMNI,-81.51914188054708,30.339480136800198
WALMART SUPERCENTER #2946,-80.17580458006803,26.12154074830479
FDOT DISTRICT 6,-81.12299754603914,24.707228174235567
POWERSECURE SERVICE INC,-80.14478259075406,26.920554950721215
CARMON'S CLEANERS (FORMER) ERIC_4903,-82.56401431013455,27.39798101518431
DADELAND CLEANERS (FORMER) ERIC_4461,-80.30000660592077,25.70104463939578
PRIMUS PIPE AND TUBE INC,-82.03882742563191,28.875551497770733
BRIGHTVOLT INC,-81.97749227068982,28.078653305945522
SOUTHEASTERN PRINTING CO INC,-80.30059464365365,27.169644010189263
CORE & MAIN LP,-80.40350268211438,27.472605083389887
FLORIDA DEP DSCP SITE H084 ID #203,-81.97380312980351,28.038905213581568
WALMART SUPERCENTER #3163,-80.21176458659541,25.98862071406655
WALMART NEIGHBORHOOD MARKET #7307,-82.50456823868977,27.444910445089395
COMPTON CUSTOM PAINTING,-80.06419956140401,26.702133897911708
CVS PHARMACY #2379,-80.39191363368666,25.760872652225224
ENTECH INNOVATIVE ENGINEERING,-80.71071640776131,28.304913335985095
SHAW PIPELINE SERVICES - ROCKFORD YARD,-80.84355080486311,27.25539701945596
ASPEN DENTAL,-82.39288156223674,28.19507046328577
BALEARIA CARIBBEAN LTD CORP,-80.12675156416782,26.09899174362578
ION LABS INC,-82.70899061618086,27.876805101192037
LOWES OF SE ORLANDO FL #1598,-81.31236703524173,28.507173482125953
TIRE KINGDOM #6018,-82.5652712725267,27.99617877256918
TIRE KINGDOM #6041,-80.08966923035469,26.496671512104136
MEMORIAL HOME FUSION,-80.27124760403808,25.974376709307137
LOWES OF OCALA FL #440,-82.18087064220012,29.150878170355206
LOWES OF N JACKSONVILLE FL #2472,-81.63692997528635,30.474706998008795
LOWES OF LAKELAND FL #783,-81.9264171150299,27.999277066123902
FLORIDA DEP DSCP SITE D533 ID# 539500573 ERIC_5362,-81.6255370579766,28.107542210467674
FLORIDA DEP DSCP SITE D540 ID# 299500710 ERIC_4704,-82.40449828427641,28.088938187606047
JEFFORDS INTERNAL MEDICINE,-82.7921253923197,27.953244144891553
LANDMARK PRIMARY CARE,-82.71246437116456,28.01388916205496
SOUTHERN WOOD PIEDMONT CO,-81.97210792813397,30.315869479626024
ROUX LABORATORIES INC,-81.72393966255783,30.35255193936986
REGENCY LIGHTING,-81.41044078306005,28.419650791770152
MPM DIABETES EDUCATION CENTER,-82.7063623705675,28.038646167606437
WALMART SUPERCENTER #2963,-80.27638475283605,26.304240265368
WALMART NEIGHBORHOOD MARKET #3011,-80.12156957419167,26.529653853367858
MOBILITY WORKS,-80.15643257618,26.196694768160103
MARS INC,-80.41958597222583,25.63744906505818
QUALITY CARRIERS INC,-82.37990227387803,27.97833446696761
AUTOZONE #271,-81.6101769607943,30.29465581759307
FLORIDA CANCER SPECIALISTS & RESEARCH INSTITUTE LLC,-81.36070022342945,28.757447041933723
CVS PHARMACY #3670,-81.6611802590326,27.979310789954027
WHITE CAP LTD (WC0221),-81.84877708149989,26.623918839932077
A BIOMEDICAL WASTE LLC,-82.76277994051887,27.99895365667856
SERCO INC,-81.52421412965604,30.2953387652684
SICO EAST COAST INC,-81.31880299126067,28.808410944197377
CVS PHARMACY #3109,-80.2708896064913,26.067480732655536
HUBBELL LENOIR CITY,-81.69140337850816,29.655497303263903
BAPTIST HEALTH ENDOSCOPY CENTER AT FLAGLER,-80.05211155849351,26.72315990360784
APTIM ENVIRONMENTAL & INFRASTRUCTURE LLC,-81.73313377096346,28.564429124320377
BLOOMINGDALE HEALTH HUB-PRIMARY CARE,-82.241847231156,27.895080143857225
CARILLON FAMILY CARE,-82.66669335401204,27.89265213346952
BAYCARE MEDICAL GROUP CARDIOLOGY TAMPA,-82.48936730568667,27.984866160586517
EASTCAPE SKIFFS,-81.37720021999985,28.504891424632877
FDEP DSCP SITE D461 ID #509700793 ERIC_5213,-80.05367356122345,26.790782920127437
PALL AEROPOWER,-82.69885802845785,27.829279728757097
TIRE KINGDOM #6265,-81.76206388173132,26.3290287131214
TIRE KINGDOM #6265,-81.76206388173132,26.3290287131214
SYNERGY METAL FINISHING,-80.82504450745355,28.626208133945727
FDEP DSCP SITE D518 ERIC #4918,-82.1367122424362,29.188802458728507
FDEP DSCP SITE D516 ERIC #4249,-82.05122514793318,26.936139913434054
ORANGE COUNTY SOLID WASTE DIVISION - HHW,-81.44666412954552,28.502788644890114
FLORIDA CANCER SPECIALISTS & RESEARCH INSTITUTE LLC,-81.85202408102906,26.60234283471918
ADVENTHEALTH INFUSION CENTER CELEBRATION,-81.53984504011251,28.329962266515178
COX COMMUNICATIONS - GAINESVILLE AFC,-82.35742532481399,29.72086457886027
PETCO #2549,-80.24806460513565,26.28686978926542
WALMART SUPERCENTER #5912,-80.3771396254509,25.57076060397267
WALMART NEIGHBORHOOD MARKET #6531,-87.31317377313496,30.53315162233662
SAMS CLUB #8120,-84.22466364077873,30.432142969717127
FLORIDA CANCER SPECIALISTS & RESEARCH INSTITUTE LLC,-80.12370457254637,26.439081829820896
BMG GENERAL COLON AND RECTAL SURGERY,-82.48842630520791,27.980413159070356
BAYCARE MEDICAL GROUP - VAN DYKE ADULT,-82.50894631571747,28.13009019514867
BAYCARE MEDICAL GROUP - WALDEN LAKE ADULT,-82.13889020436764,27.996057171351623
FRED J WOODS RADIATION THERAPY CENTER RADIATION ONCOLOGY,-82.49263730640754,27.98215115974936
ORLANDO HEALTH UF CANCER CENTER OCOEE,-81.52445404287603,28.556520322697665
LAUDERDALE COLLISION CENTER,-80.14405257023175,26.135042752544344
MACY'S COUNTRYSIDE,-82.73331487788698,28.01661655108479
EMBRAER AIRCRAFT COMMERCIAL SERVICES LLC,-80.14273056865581,26.08159173917751
HULLS ENVIRONMENTAL SERVICES INC,-81.82825385630176,30.248742190340838
LEE COUNTY VETERAN'S ADMINISTRATION HEALTHCARE CENTER,-81.92010204785451,26.685781853783062
CHEVRON #51342,-80.23356961044868,26.652316881487305
ST PETERSBURG COLLEGE- TARPON SPRINGS CAMPUS,-82.74515874558745,28.1209821036529
HOME DEPOT #6301,-86.64224394075751,30.423601229000326
COASTAL TANK LLC,-80.17722958039408,26.125472749198757
WALGREENS #3331,-80.05742455766732,26.628106878813384
WALGREENS #6744,-81.87439066806687,30.062027866872793
WALMART NEIGHBORHOOD MARKET #3935,-80.42414263808115,25.51808258985883
MACYS WEST DADE MIAMI INTERNATIONAL MENS #770B,-80.36656962756791,25.785772659358052
MACYS UNIVERSITY TOWN CENTER,-82.45303961095222,27.386525792962846
MEIN SCHIFF 2 IMO #9783576,-80.17816257231684,25.779214661311737
LOWE'S OF PENSACOLA #438,-87.2111777697305,30.481202697145818
ASPEN DENTAL,-81.78387251558728,28.82169707433589
JJ METAL SERVICES,-80.26433059948113,25.893919689344827
WINTER GARDEN OPERATIONS CENTER,-81.561782971432,28.576244464833334
CLERMONT OPERATIONS CENTER,-81.73511835469927,28.56435987463164
AMAZON.COM SERVICES INC - JAX3,-81.86577608973732,30.24692357730388
GIRARD EQUIPMENT INC,-80.40839568979631,27.67370313268087
INEOS COMPOSITES US LLC,-81.89845607579616,27.897246903203282
FLORIDA DEP DSCP SITE D470 ID# 069500805 ERIC_4099,-80.25280060090034,26.06257173231312
FLORIDA DEP DSCP SITE D494 ID# 509502906 ERIC_5186,-80.11501557623747,26.67481988969409
GREEN SCIENTIFIC LAB,-80.21075858858559,26.071353734979937
STREAM RECYCLING SOLUTIONS LLC,-82.3492262646332,27.97673616113599
CVS PHARMACY #5196,-82.63134865493902,28.069447232588868
TIRE KINGDOM #6033,-80.06166922423502,26.572227087389177
LOWES OF NE GAINESVILLE FL #2365,-82.3397577903592,29.674961152280762
LOWES OF SW PENSACOLA FL #1142,-87.27124406271459,30.43374687909515
ADVENTHEALTH APOPKA,-81.50786334791192,28.680615186028376
TIRE KINGDOM #6032,-80.08361367013329,26.386393706728985
ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,-87.25603117583807,30.59570211003699
ALLIED PRESSROOM PRODUCTS,-80.12633256834876,26.249813781776528
DYER COLLISION CENTER VERO BEACH,-80.38355368011683,27.602098115562534
UNIPHARMA LLC,-80.28881161510405,26.203596766883628
AMAZON.COM SERVICES LLC - MIA5,-80.41011764044066,25.79299066003932
DALE EARNHARDT JR CHEVROLET,-84.34881384414125,30.456943610511814
UNITED STATES ENVIRONMENTAL SERVICES LLC,-87.28065976338591,30.529947622431344
TARGET STORE T - 0816,-80.27205538726115,27.236729999818937
WALGREENS #4524,-81.70052502397812,26.062935703239905
WALGREENS #11190,-81.62304483113498,27.957548118400975
WALMART SUPERCENTER #1083,-81.75855642113902,30.301766593506112
HANDCRAFT CUSTOM DRY CLEANERSINC FLDEPDSCPSITE6-9500291 4056,-80.10934856197939,26.189542767219073
COASTAL CLEANERS FLORIDA DEP DSCP SITE D519 ERIC_5272,-82.7493233823505,28.019590162374183
PREMIER PAINT AND BODY WORKS LLC,-86.61342448802989,30.416291339206957
MCI WORLD CORP,-80.28939660381324,25.731289647300354
TARGET STORE T1038,-80.15631945697663,25.90646513851174
"UFP AUBURNDALE, LLC",-81.77992060212802,28.071164559045354
"UFP AUBURNDALE, LLC",-81.77992060212802,28.071164559045354
CVS PHARMACY #3958,-82.49636887200806,27.322243276222505
TARGET #2427,-80.08554987355794,26.72216254100037
TUTHILL CORPORATION,-82.75172838233588,27.987626181998472
JACKSONVILLE AVIATION AUTHORITY - CECIL FIELD FL,-81.88279659326466,30.22366234897327
JACKSONVILLE AVIATION AUTHORITY CECIL FIELD FL,-81.88922181754197,30.221855848545395
CVS PHARMACY #10877,-81.59189005575193,28.336776267540888
AMERICAN ENVIRONMENTAL CONTAINER CORPORATION,-81.87809693460878,28.017547765989676
AMERICAN ENVIRONMENTAL CONTAINER CORPORATION,-81.87809693460878,28.017547765989676
FEDEX EXPRESS - APFA,-81.76105398844696,26.16656175596353
CVS PHARMACY #5158,-87.24282475070443,30.467675609756153
KEY AUTOMOTIVE OF FLORIDA LLC,-82.04745340104319,28.023386319131685
ALL POINTS MEDICAL WASTE,-80.2293876227882,27.175340012431214
LOWES OF DAVIE FL #3315,-80.30369261662435,26.111498743272495
"AGAPE NETWORK, INC.",-80.37323362395006,25.555631600552108
TARGET STORE T2032,-81.28760575245478,28.595049782159247
TARGET #2085,-86.48121789424218,30.390714921401422
WAWA STATION #5294,-82.73683535060675,28.01315813372179
POWERLINE BUSINESS PARK,-80.1512872434397,26.28161229038015
LOWES OF CENTRAL BRADENTON FL #1843,-82.57755689959936,27.464069086938377
FLORIDA CANCER SPECIALISTS & RESEARCH INSTITUTE LLC,-82.41630326737418,27.410805021683622
TARGET #T-0844,-84.24449109189828,30.43297771974599
TARGET STORE T1918,-81.47117554831752,28.332111352217204
TARGET #1934,-80.71956057530646,28.227790261589057
TARGET STORE T1967,-82.66402286353251,28.20095140308898
TARGET #2022,-80.24992090549121,26.048421450455105
TARGET #2034,-82.45846877931625,27.386821903585567
TARGET #T-0968,-80.32076691870411,25.73598592555389
TARGET #T-0920,-80.29909394613152,26.009501273700202
TIRE KINGDOM #6977,-81.03520691966942,29.173487483577254
UNIVERSAL ENVIRONMENTAL SERVICES LLC,-80.19945258766991,26.149175755231703
TARGET #2316,-81.93324046779395,26.66955732201991
REVLON/ROUX LABORATORIES,-81.73772047135346,30.319352792521677
ORANGE COUNTY SOLID WASTE DIV - HHW,-81.50668962085956,28.562232352282578
FLORIDA CANCER SPECIALISTS & RESEARCH INSTITUTE,-82.43678880106143,27.391402350171052
ROSWELL MARINE,-80.7209939116561,28.30857250327413
KAYCHA LABS,-80.21075858858559,26.071353734979937
FABRICARE CLEANERS (FORMER) ERIC_4741,-82.45872429974816,28.069883181628732
FOUNTAIN CLEANERS (FORMER) ERIC_5118,-80.14613258282338,26.609713872549303
HARTMAN CLEANERS (FORMER) ERIC_5281,-82.7463203798964,27.97147415079182
OASIS CLEANERS (FORMER) ERIC_4885,-82.5635383121713,27.47069503361162
CVS PHARMACY #4041,-80.29737364560346,27.286815038979306
CVS PHARMACY #4027,-87.25827877637062,30.980634723342956
CVS PHARMACY #3490,-81.26948074898377,28.648213683874072
LEWIS ENVIRONMENTAL LLC,-81.90902313820322,28.015863181262382
CVS PHARMACY #4458,-87.22021074616903,30.51065161993638
CVS PHARMACY #4469,-84.31390791759756,30.448964693123667
CVS PHARMACY #4480,-85.54323128196283,30.763176728234743
FLORIDA CANCER SPECIALISTS & RESEARCH INSTITUTE LLC,-82.77439027479525,27.918105220623005
ANVIL PAINTS & COATINGS INC,-82.76098293803739,27.90600963474816
BAPTIST MEDICAL CENTER BEACHES,-81.39864270383195,30.27324920804162
TELEDYNE OIL & GAS,-81.0910377155843,29.209724518299435
FMC DIAGNOSTIC LAB,-82.20783023214145,28.245486230594818
FMC ENDOCRINOLOGY,-82.1867832261466,28.254443233034188
FMC FAMILY MEDICINE AND OPHTHALMOLOGY SUMMERSET,-82.4074572852652,28.09039318783262
BLAKE MEDICAL CENTER,-82.6235394411786,27.481908923797523
COGGIN TOYOTA AT THE AVENUES,-81.5370031287027,30.163005705910745
ADVENTHEALTH NEW SMYRNA BEACH,-80.92232788206081,29.02141933831875
BAPTIST HEALTH ENDOSCOPY CENTER AT MIAMI BEACH,-80.14052756077781,25.778443662346596
LANDSTAR RANGER INC,-81.46228424902962,30.25327339583799
BAYCARE MEDICAL GROUP VASCULAR SURGICAL ASSOCIATES VEIN CNTR,-82.80044539473435,27.951328144722186
UNIVERSAL ENVIRONMENTAL SERVICES LLC,-81.85944244529468,26.632975758517595
UF HEALTH HEART & VASCULAR & NEUROMEDICINE HOSPITAL,-82.34123503925449,29.63958039403315
GENERAL MRO AEROSPACE INC.,-80.3763726320074,25.856254677425024
JEANNETTE G. WARNER MDPA,-80.62371723444336,27.998245068432905
HEALTHSTAT WELLNESS HEALTH CENTER JOHN KNOX VILLAGE,-80.13393590354113,26.22544088722173
JINKO SOLAR US INDUSTRIES INC,-81.82146618931071,30.28616272688859
FORTUNE PLASTIC & METAL INC,-82.3598467141876,28.02233714488765
UNIVERSAL JEWELRY PAWN & GUN RANGE,-82.29802602714956,27.938150708631092
DOUGHERTY MANUFACTURING,-80.91004084938943,28.988311359565138
JL MARINE SYSTEMS INC,-82.3557432656881,27.941371152424495
CVS PHARMACY #10973,-80.05385455841515,26.7130769007954
CVS PHARMACY #3250,-80.40863163615457,25.660111627005854
ASHBRITT INC,-80.09623556142068,26.31871480003122
ECU WORLDWIDE,-80.22111369553411,25.762782434232854
EDGECONNEX MIAMI HOLDINGS II LLC,-80.18972480115211,25.945004703426733
WAL-MART NEIGHBORHOOD MARKET #4357,-87.30773076834701,30.475090608942942
TARGET STORE T1075,-80.37523795805909,25.576470161292015
CVS PHARMACY #8371,-82.62523018693435,28.272526615659647
WALMART SUPERCENTER #721,-82.139731537081,27.01386220860153
CVS PHARMACY #3260,-82.69330951072651,28.217608711139448
FLORIDA CANCER SPECIALISTS & RESEARCH INSTITUTE LLC,-81.23986685134746,28.63302479191713
BAPTIST MEDICAL CENTER NASSAU,-81.44870034360524,30.653125544859588
HESPEROS INC,-81.19419994711693,28.58998933860646
WAWA FLORIDA LLC #5304,-82.4633982768062,27.270015986296542
ANISE COSMETICS,-80.37110262962062,25.834504672151184
CARNIVAL MARDI GRAS IMO #9837444,-80.17842357236474,25.7791046613999
FRANKLIN & YOY OIL CORP,-80.27493860279017,25.86842668215974
FDEP DSCP SITE D440 ID #139501077 ERIC_4372,-80.33289061655229,25.769115655659043
BOEING AVIONICS REPAIR FACILITY,-81.98194768059673,30.306672393413496
MEDIBACK REVERSE DISTRIBUTORS,-82.5016099931156,28.536017543131962
CSX INTERMODAL TERMINALS INC,-81.76602298246728,30.39414630907556
BAYCARE MEDICAL GROUP WINTER HAVEN CARDIOVASCULAR SURGERY,-81.72465908533628,28.02768218932385
ADVENT HEALTH ZEPHYRHILLS,-82.18515689267437,28.26090906800797
TROJAN ARCHITECTURAL COATERS INC,-80.13806690517266,26.23814466775531
O'REILLY AUTO PARTS #5445,-80.30691961820771,26.111445743831233
SAMS CLUB #6364,-81.76886204855545,26.27236275370392
WALMART NEIGHBORHOOD MARKET #3629,-81.03413069665035,29.141738809169116
WALMART NEIGHBORHOOD MARKET #6398,-81.24506686153224,28.90682763604652
TIM NANCE (NORTH EAST) RECYCLING DROP-OFF CENTER,-81.59406099795068,26.280465759754986
TARGET #T-1778,-80.2538287708421,26.191180320684403
THE DRH7425 LAND TRUST,-82.74181795874003,27.886052796394452
SAMS CLUB #8151,-85.68814805052993,30.18808942658231
BJS WHOLESALE CLUB #221,-82.74000871260273,28.018284940391624
FUTURE PLUS OF FLORIDA,-81.45320308058442,30.287605737672646
JEA WESTSIDE SERVICE CENTER,-81.75766081072729,30.332713767366624
FDEP DSCP SITE D486 ERIC_5277,-82.70781373058911,28.013163994895226
SBS PRECISION SHEET METAL,-80.68679167261908,28.103652454041377
EVERGLADES WASTE REMOVAL SERVICES LLC,-80.13611367795305,26.08483807362824
WAL-MART SUPERCENTER #2881,-81.3841679956654,28.341081273635776
WAL-MART SUPERCENTER #988,-82.4673211663754,28.179957207702273
